  0.43421053E+00  0.11540792E+02  0.11813020E+01  0.22340011E+01
  0.46315789E+00  0.11540792E+02  0.11813020E+01  0.22073458E+01
  0.49210526E+00  0.11540792E+02  0.11813020E+01  0.21810223E+01
  0.52105263E+00  0.11540792E+02  0.11813020E+01  0.21550386E+01
  0.55000000E+00  0.11540792E+02  0.11813020E+01  0.21294014E+01
  0.00000000E+00  0.11577453E+02  0.12150139E+01  0.26326310E+01
  0.28947368E-01  0.11577453E+02  0.12150139E+01  0.26033227E+01
  0.57894737E-01  0.11577453E+02  0.12150139E+01  0.25740392E+01
  0.86842105E-01  0.11577453E+02  0.12150139E+01  0.25448130E+01
  0.11578947E+00  0.11577453E+02  0.12150139E+01  0.25156747E+01
  0.14473684E+00  0.11577453E+02  0.12150139E+01  0.24866530E+01
  0.17368421E+00  0.11577453E+02  0.12150139E+01  0.24577751E+01
  0.20263158E+00  0.11577453E+02  0.12150139E+01  0.24290659E+01
  0.23157895E+00  0.11577453E+02  0.12150139E+01  0.24005488E+01
  0.26052632E+00  0.11577453E+02  0.12150139E+01  0.23722453E+01
  0.28947368E+00  0.11577453E+02  0.12150139E+01  0.23441754E+01
  0.31842105E+00  0.11577453E+02  0.12150139E+01  0.23163570E+01
  0.34736842E+00  0.11577453E+02  0.12150139E+01  0.22888067E+01
  0.37631579E+00  0.11577453E+02  0.12150139E+01  0.22615393E+01
  0.40526316E+00  0.11577453E+02  0.12150139E+01  0.22345683E+01
  0.43421053E+00  0.11577453E+02  0.12150139E+01  0.22079055E+01
  0.46315789E+00  0.11577453E+02  0.12150139E+01  0.21815614E+01
  0.49210526E+00  0.11577453E+02  0.12150139E+01  0.21555451E+01
  0.52105263E+00  0.11577453E+02  0.12150139E+01  0.21298648E+01
  0.55000000E+00  0.11577453E+02  0.12150139E+01  0.21045269E+01
  0.00000000E+00  0.11614113E+02  0.12496879E+01  0.26017182E+01
  0.28947368E-01  0.11614113E+02  0.12496879E+01  0.25727538E+01
  0.57894737E-01  0.11614113E+02  0.12496879E+01  0.25438139E+01
  0.86842105E-01  0.11614113E+02  0.12496879E+01  0.25149306E+01
  0.11578947E+00  0.11614113E+02  0.12496879E+01  0.24861341E+01
  0.14473684E+00  0.11614113E+02  0.12496879E+01  0.24574531E+01
  0.17368421E+00  0.11614113E+02  0.12496879E+01  0.24289140E+01
  0.20263158E+00  0.11614113E+02  0.12496879E+01  0.24005417E+01
  0.23157895E+00  0.11614113E+02  0.12496879E+01  0.23723592E+01
  0.26052632E+00  0.11614113E+02  0.12496879E+01  0.23443878E+01
  0.28947368E+00  0.11614113E+02  0.12496879E+01  0.23166473E+01
  0.31842105E+00  0.11614113E+02  0.12496879E+01  0.22891554E+01
  0.34736842E+00  0.11614113E+02  0.12496879E+01  0.22619284E+01
  0.37631579E+00  0.11614113E+02  0.12496879E+01  0.22349810E+01
