  0.20232648E-01  0.51601408E+05
  0.20561727E-01  0.50973899E+05
  0.20896171E-01  0.50331244E+05
  0.21236043E-01  0.49674207E+05
  0.21581456E-01  0.49003474E+05
  0.21932473E-01  0.48319898E+05
  0.22289212E-01  0.47624430E+05
  0.22651754E-01  0.46918132E+05
  0.23020180E-01  0.46202055E+05
  0.23394612E-01  0.45477154E+05
  0.23775121E-01  0.44744485E+05
  0.24161832E-01  0.44005023E+05
  0.24554820E-01  0.43260123E+05
  0.24954212E-01  0.42511085E+05
  0.25360086E-01  0.41759252E+05
  0.25772579E-01  0.41005813E+05
  0.26191764E-01  0.40252017E+05
  0.26617784E-01  0.39498971E+05
  0.27050715E-01  0.38748157E+05
  0.27490704E-01  0.38000999E+05
  0.27937836E-01  0.37258939E+05
  0.28392255E-01  0.36523232E+05
  0.28854049E-01  0.35795134E+05
  0.29323370E-01  0.35075738E+05
  0.29800309E-01  0.34366480E+05
  0.30285021E-01  0.33668838E+05
  0.30777601E-01  0.32984258E+05
  0.31278211E-01  0.32313965E+05
  0.31786945E-01  0.31659166E+05
  0.32303971E-01  0.31020855E+05
  0.32829389E-01  0.30399951E+05
  0.33363370E-01  0.29797127E+05
  0.33906020E-01  0.29213049E+05
  0.34457511E-01  0.28648242E+05
  0.35017957E-01  0.28103227E+05
  0.35587537E-01  0.27578407E+05
  0.36166381E-01  0.27074412E+05
  0.36754619E-01  0.26592169E+05
  0.37352445E-01  0.26132511E+05
  0.37959975E-01  0.25696262E+05
  0.38577411E-01  0.25284127E+05
  0.39204865E-01  0.24896799E+05
  0.39842546E-01  0.24533789E+05
  0.40490578E-01  0.24193347E+05
  0.41149168E-01  0.23873704E+05
  0.41818453E-01  0.23573233E+05
  0.42498645E-01  0.23290367E+05
  0.43189876E-01  0.23023673E+05
  0.43892377E-01  0.22771809E+05
  0.44606274E-01  0.22533552E+05
  0.45331812E-01  0.22307697E+05
  0.46069124E-01  0.22093130E+05
  0.46818456E-01  0.21888533E+05
  0.47579952E-01  0.21691932E+05
